objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765e+18,129.3320014,54.40773725,19.56674,18.34295,17.81877,17.63072,17.53121,1350,301,5,177,2.62461e+18,STAR,2.7399999999999995e-05,2331,53742,482
1.23765e+18,13.22102243,14.57898986,18.83069,17.67462,17.1957,16.83971,16.66033,1035,301,3,51,4.7293e+17,GALAXY,0.09851056,420,51871,190
1.23765e+18,185.26756840000002,0.084620838,18.542189999999998,17.49083,17.070870000000003,16.71762,16.57594,752,301,4,279,3.24398e+17,GALAXY,0.10708030000000002,288,52000,505
1.23765e+18,187.08245569999997,-1.127669,19.14128,17.77446,16.97824,16.54589,16.24173,752,301,1,291,3.25424e+17,GALAXY,0.11449649999999999,289,51990,140
1.23765e+18,188.5140439,0.892278879,17.08226,15.77348,15.29967,15.13504,15.071620000000001,752,301,6,300,3.25958e+18,STAR,-0.000112631,2895,54567,361
1.23765e+18,204.49655280000002,65.69881707,18.375999999999998,17.051070000000003,16.51042,16.29578,16.22731,1412,301,2,222,2.75285e+18,STAR,-0.000119629,2445,54573,98
1.23765e+18,161.6998686,-0.16795642600000002,19.11721,17.46007,16.843870000000003,16.60608,16.462120000000002,756,301,3,306,2.68983e+18,STAR,-0.00010243200000000001,2389,54213,200
1.23765e+18,161.68037890000002,-0.8758434420000001,18.0872,16.64009,16.176270000000002,15.986260000000001,15.924370000000001,756,301,1,306,2.68983e+18,STAR,6.27e-05,2389,54213,212
1.23765e+18,192.13855880000003,0.186905087,17.18048,15.9805,15.56923,15.432039999999999,15.37778,752,301,4,324,3.27811e+17,STAR,-9.209999999999999e-05,291,51928,635
1.23765e+18,253.38004930000002,62.22833687,19.3809,18.509339999999998,18.20508,18.084529999999997,18.01892,1336,301,1,26,3.93009e+17,STAR,-0.000379747,349,51699,254
1.23765e+18,179.27645159999997,-0.977204617,18.01265,16.12985,15.222999999999999,14.81275,14.48419,756,301,1,424,3.20949e+17,GALAXY,0.07698749,285,51930,245
1.23765e+18,180.5426601,-1.7914999530000002,18.22401,16.74256,16.00038,15.604629999999998,15.34808,1140,301,5,184,3.72813e+17,GALAXY,0.08110612,331,52368,509
1.23765e+18,193.7175244,-3.439020565,19.53889,18.09413,17.272129999999997,16.83769,16.54672,1140,301,1,272,3.79432e+17,GALAXY,0.11683210000000001,337,51997,12
1.23765e+18,174.2841497,-0.063391243,19.26799,18.063779999999998,17.53896,17.22699,17.0942,756,301,3,390,3.17656e+17,GALAXY,0.08008599,282,51658,555
1.23765e+18,150.816227,0.226406887,17.26762,16.29805,15.986770000000002,15.8453,15.79901,756,301,4,234,3.21122e+18,STAR,0.000580009,2852,54468,552
1.23765e+18,195.7338151,0.090784117,18.16197,16.8875,16.992620000000002,17.07647,17.12806,752,301,4,348,3.30063e+17,STAR,0.00036839699999999996,293,51689,634
1.23765e+18,139.6726676,57.43882653,18.24018,17.03739,16.46805,16.147370000000002,15.899770000000002,1345,301,5,212,5.07896e+17,GALAXY,0.03312304,451,51908,417
1.23765e+18,174.3283495,68.02594963,18.375429999999998,16.40597,15.61085,15.33451,15.201279999999999,1350,301,6,343,3.21799e+18,STAR,-0.00023695599999999997,2858,54498,606
1.23765e+18,155.701427,0.771815386,19.070339999999998,17.23591,16.356920000000002,15.943629999999999,15.625620000000001,756,301,5,266,3.06347e+17,GALAXY,0.07387309,272,51941,372
1.23765e+18,161.2072392,0.277659417,19.16858,17.51276,16.94622,16.76455,16.71835,756,301,4,303,2.8813e+18,STAR,0.000388732,2559,54208,439
1.23765e+18,177.11231619999998,-3.38407215,18.8826,16.8078,15.871329999999999,15.447629999999998,15.14966,1140,301,1,162,3.70446e+17,GALAXY,0.1014972,329,52056,90
1.23765e+18,166.6482205,-0.115875946,18.48999,17.38597,16.890079999999998,16.5582,16.32176,756,301,3,339,3.11885e+17,GALAXY,0.04872381,277,51908,39
1.23765e+18,190.40614399999998,-1.718926259,16.958470000000002,15.32119,14.72374,14.51276,14.4034,1140,301,5,250,3.26183e+18,STAR,6.840000000000001e-05,2897,54585,369
1.23765e+18,11.69615595,14.50335657,17.9526,16.829079999999998,16.38419,16.189410000000002,16.09938,1035,301,3,41,2.13475e+18,STAR,-0.00078831,1896,53242,160
1.23765e+18,150.3879915,0.33270749,18.98477,17.673579999999998,17.1524,16.93675,16.839779999999998,756,301,4,231,3.21121e+18,STAR,0.00013214299999999998,2852,54468,509
1.23765e+18,162.9865533,-0.181488877,18.56322,17.44405,16.92844,16.584210000000002,16.44485,756,301,3,315,3.10814e+17,GALAXY,0.07412218,276,51909,239
1.23765e+18,168.92262030000003,-0.059975851,18.8411,17.399639999999998,16.75814,16.419320000000003,16.12039,756,301,3,355,3.14175e+17,GALAXY,0.07591921,279,51984,178
1.23765e+18,185.9749445,-3.442926922,15.002,13.25014,12.4316,11.94721,11.61041,1140,301,1,221,3.76131e+17,GALAXY,0.006685563,334,51993,291
1.23765e+18,206.19004180000002,0.092227037,19.035320000000002,17.02743,16.043689999999998,15.61524,15.27085,752,301,4,418,3.36794e+17,GALAXY,0.09000984,299,51671,544
1.23765e+18,153.7976438,1.143537139,19.25786,17.97831,17.24437,16.82677,16.57195,756,301,6,254,5.65203e+17,GALAXY,0.1063788,502,51957,3
1.23765e+18,183.45620019999998,0.9110307959999999,18.21056,17.043429999999997,16.67379,16.526770000000003,16.44135,752,301,6,266,3.63821e+17,STAR,0.000245347,323,51615,564
1.23765e+18,182.6011467,-1.003992512,19.31073,17.73028,17.15447,16.92641,16.805670000000003,756,301,1,446,3.63723e+17,STAR,0.000128181,323,51615,210
1.23765e+18,163.38181269999998,0.7602831520000001,18.92547,18.77485,18.80585,18.63896,18.59389,756,301,5,318,3.10893e+17,QSO,1.764182,276,51909,526
1.23765e+18,152.4245732,1.237479666,19.555629999999997,18.069570000000002,17.68048,17.41951,17.28463,756,301,6,244,5.65261e+17,GALAXY,0.0450184,502,51957,214
1.23765e+18,189.80746969999998,0.200314374,17.49214,15.805270000000002,15.13732,14.87314,14.729370000000001,752,301,4,309,3.25964e+18,STAR,-5.6399999999999995e-05,2895,54567,591
1.23765e+18,221.30863190000002,-0.669229575,18.31471,16.91171,16.36316,16.13785,16.01802,752,301,2,519,3.30346e+18,STAR,-9.93e-05,2934,54626,245
1.23765e+18,222.97284649999997,-0.7234485279999999,18.42207,17.578960000000002,17.22782,17.07591,16.89034,752,301,2,530,3.46784e+17,GALAXY,0.04374821,308,51662,25
1.23765e+18,183.7653619,-1.5362767290000001,18.711370000000002,17.79263,17.11826,16.72833,16.4851,1231,301,6,97,3.73965e+17,GALAXY,0.1081292,332,52367,604
1.23765e+18,10.27769791,14.69459617,18.567,17.27931,16.78526,16.59727,16.47264,1035,301,3,32,3.52638e+18,STAR,-5.04e-05,3132,54746,239
1.23765e+18,198.4439295,0.319947923,19.242160000000002,17.978820000000002,17.51018,17.21313,17.05676,1334,301,4,12,3.32272e+17,GALAXY,0.06392711,295,51985,478
1.23765e+18,181.97329480000002,-0.95625871,19.16445,18.18722,17.91986,17.81393,17.77751,756,301,1,442,3.6487e+17,STAR,3.63e-05,324,51666,285
1.23765e+18,160.26552759999998,1.2445847270000001,17.48124,16.37501,15.99969,15.862789999999999,15.80955,756,301,6,297,3.08643e+17,STAR,0.000162891,274,51913,532
1.23765e+18,237.77718280000002,-0.195780795,19.23882,17.96441,18.02486,18.13573,18.22423,745,301,3,528,3.86267e+17,STAR,0.00053349,343,51692,303
1.23765e+18,158.9779687,62.86578347,18.82884,17.34522,16.75662,16.41493,16.2213,1302,301,4,299,8.69354e+17,GALAXY,0.09588862,772,52375,581
1.23765e+18,199.24660459999998,-0.5849043829999999,19.39517,18.11368,17.32487,16.88535,16.61291,1334,301,2,17,3.33351e+17,GALAXY,0.11621820000000001,296,51984,309
1.23765e+18,197.501608,0.074342034,18.7211,17.1022,16.448529999999998,16.1998,16.03582,752,301,4,360,8.39489e+18,STAR,8.840000000000001e-05,7456,56727,654
1.23765e+18,185.0308311,-1.080648157,16.96588,16.02831,15.7549,15.647170000000001,15.60259,752,301,1,277,2.88013e+18,STAR,0.000762383,2558,54140,289
1.23765e+18,202.83001769999998,1.137645372,19.24921,18.01954,17.58615,17.32024,17.24541,1404,301,6,26,3.35622e+17,GALAXY,0.05988188,298,51955,378
1.23765e+18,201.2765881,67.03892352,19.5824,19.34617,19.269379999999998,19.16666,19.16045,1412,301,4,211,5.58597e+17,QSO,0.7229504,496,51988,549
1.23765e+18,182.949428,-0.544887181,19.421979999999998,18.55116,18.33334,18.26031,18.255,756,301,2,448,3.64843e+17,STAR,-0.0008484380000000001,324,51666,188
1.23765e+18,160.858523,0.65192856,19.01342,17.48921,16.87465,16.632,16.51175,756,301,5,301,2.88127e+18,STAR,0.000165697,2559,54208,338
1.23765e+18,11.56318343,14.654964300000001,19.15934,17.60804,16.74006,16.26967,15.919329999999999,1035,301,3,40,4.71783e+17,GALAXY,0.1259424,419,51879,111
1.23765e+18,208.690236,0.347301554,18.478379999999998,18.040779999999998,17.94715,17.98084,17.863429999999997,1404,301,4,65,4.54889e+18,QSO,2.501387,4040,55605,930
1.23765e+18,122.08789990000001,0.843146891,19.05249,17.037770000000002,16.07633,15.631479999999998,15.31245,308,301,5,105,5.3424e+18,GALAXY,0.10153279999999999,4745,55892,18
1.23765e+18,120.19498700000001,1.339231727,19.13375,17.84091,17.37001,17.20419,17.1407,308,301,6,93,8.3893e+18,STAR,0.000275159,7451,56739,785
1.23765e+18,162.9234656,-0.432545165,19.43159,17.70729,16.8847,16.48779,16.18326,756,301,2,315,3.1081e+17,GALAXY,0.07494994,276,51909,223
1.23765e+18,196.3976633,0.161094202,18.38991,18.2598,18.19667,18.00587,17.98064,752,301,4,353,3.31133e+17,QSO,1.622166,294,51986,431
1.23765e+18,62.47587718,-4.193636505,18.3062,17.98832,17.889870000000002,17.69438,17.419,1045,301,6,191,5.23695e+17,QSO,2.187814,465,51910,553
1.23765e+18,150.7779198,0.320391313,18.22859,16.2122,15.3414,14.91876,14.58739,756,301,4,233,3.02973e+17,GALAXY,0.04526117,269,51910,387
1.23765e+18,120.02015060000001,46.07518241,17.28942,15.973139999999999,15.960429999999999,16.009220000000003,16.05518,1402,301,4,100,4.91063e+17,STAR,-5.4600000000000006e-05,436,51883,619
1.23765e+18,150.9310611,0.704673787,18.74585,17.162860000000002,16.40765,16.01444,15.72605,756,301,5,234,3.02992e+17,GALAXY,0.03229077,269,51910,453
1.23765e+18,218.8245505,61.56670842,19.40055,17.4545,16.46402,16.0089,15.67184,1345,301,5,465,6.83571e+17,GALAXY,0.1124605,607,52368,544
1.23765e+18,244.5126642,-0.934182657,19.14963,18.00378,17.4657,17.1376,16.90036,745,301,1,573,3.89618e+17,GALAXY,0.04402394,346,51693,206
1.23765e+18,173.02759630000003,68.08880796,17.03575,15.499789999999999,14.92936,14.72766,14.656329999999999,1350,301,6,340,3.21797e+18,STAR,-0.000259424,2858,54498,538
1.23765e+18,19.17447253,14.28792047,18.708660000000002,17.33024,16.66552,16.32473,16.05924,1035,301,3,89,4.76295e+17,GALAXY,0.04634762,423,51821,142
1.23765e+18,210.00477379999998,0.136645997,16.04955,14.707510000000001,14.230939999999999,14.399610000000001,13.99685,752,301,4,444,3.39062e+17,GALAXY,0.0,301,51942,605
1.23765e+18,233.1754454,53.84538548,18.62242,18.58318,18.97781,19.2962,19.23237,1345,301,1,536,7.55954e+18,STAR,2.7300000000000003e-05,6714,56447,886
1.23765e+18,124.89224479999999,47.81232703,19.55225,17.96266,17.31129,17.049,16.92035,1331,301,5,149,3.57371e+18,STAR,-0.000185285,3174,54821,386
1.23765e+18,202.4825189,0.11887463699999999,18.060589999999998,16.42393,15.60184,15.20249,14.85989,752,301,4,394,3.35627e+17,GALAXY,0.08337675,298,51955,396
1.23765e+18,156.56379119999997,-0.10839583900000001,19.30088,19.17728,19.26831,19.40944,19.546789999999998,756,301,3,272,4.31455e+18,QSO,1.3504559999999999,3832,55289,386
1.23765e+18,232.71032369999998,53.91287036,19.533079999999998,18.359189999999998,17.883589999999998,17.71088,17.61705,1345,301,1,535,8.94131e+17,STAR,-0.000621321,794,52376,604
1.23765e+18,183.1839788,-0.447536695,18.55155,17.41994,17.01195,16.87171,16.8339,756,301,2,450,3.63712e+17,STAR,-0.000331221,323,51615,167
1.23765e+18,231.8844835,54.46033187,18.44539,17.229229999999998,17.2769,17.33009,17.3568,1345,301,1,530,6.91359e+17,STAR,7.47e-05,614,53437,205
1.23765e+18,160.90475669999998,0.26804268800000003,18.51466,16.45491,15.447220000000002,14.98618,14.6233,756,301,4,301,3.09743e+17,GALAXY,0.08110836,275,51910,440
1.23765e+18,187.9163446,-0.8962304990000001,19.288710000000002,18.30684,18.025920000000003,17.90222,17.8526,756,301,1,482,3.28771e+18,STAR,0.000211119,2920,54562,283
1.23765e+18,236.8537865,0.562148132,16.53421,15.3509,15.149289999999999,15.04229,14.98785,752,301,5,623,3.85192e+17,STAR,-0.000607231,342,51691,490
1.23765e+18,224.09408480000002,0.455338731,18.64835,17.26237,16.70041,16.4644,16.32455,752,301,5,538,3.73136e+18,STAR,0.00021905200000000002,3314,54970,454
1.23765e+18,182.0659444,-0.572259967,19.12785,17.686510000000002,17.15496,16.97876,16.90569,756,301,2,442,3.7223e+18,STAR,0.00039906800000000004,3306,54922,270
1.23765e+18,155.68835019999997,0.389084183,19.37557,19.28302,19.12341,19.08707,19.09611,756,301,4,266,3.05291e+17,QSO,1.368632,271,51883,626
1.23765e+18,9.56149605,14.60837574,19.29494,17.45081,16.641779999999997,16.294929999999997,16.09866,1035,301,3,27,3.52747e+18,STAR,-0.000244044,3133,54789,109
1.23765e+18,194.9424254,-3.443918675,18.49434,17.21321,16.467010000000002,16.077,15.824710000000001,1140,301,1,281,3.80578e+17,GALAXY,0.13200420000000002,338,51694,88
1.23765e+18,188.3153354,-1.085287447,18.55254,17.597379999999998,17.231289999999998,17.07499,16.99711,752,301,1,299,3.25955e+18,STAR,8.240000000000001e-05,2895,54567,253
1.23765e+18,179.00597969999998,-0.931549537,19.5996,18.19329,17.45267,17.06306,16.79726,756,301,1,422,3.1976e+17,GALAXY,0.1210058,284,51943,17
1.23765e+18,190.8713977,67.70840498,18.61701,18.64862,19.05617,19.36374,19.7334,1412,301,4,184,7.84091e+18,STAR,-0.000145635,6964,56748,502
1.23765e+18,141.7442948,58.2672162,18.998720000000002,18.09226,17.763820000000003,17.63254,17.59964,1345,301,5,221,9.23013e+18,STAR,-0.000715123,8198,57374,9
1.23765e+18,123.8609748,45.59222549,17.73457,16.178060000000002,15.38403,14.951629999999998,14.608479999999998,1331,301,3,134,4.15693e+18,GALAXY,0.05100301,3692,55186,374
1.23765e+18,126.1318226,47.33635496,19.41911,18.97051,18.89738,18.65042,18.70335,1331,301,3,150,4.96666e+17,QSO,0.630255,441,51868,523
1.23765e+18,246.9974338,0.327865649,19.28654,18.35228,18.029770000000003,17.91581,17.82698,745,301,4,590,4.0998e+17,STAR,0.000300503,364,52000,554
1.23765e+18,134.672253,54.21810817,18.929129999999997,17.49515,16.87735,16.56174,16.37619,1345,301,4,183,5.05669e+17,GALAXY,0.03795014,449,51900,509
1.23765e+18,25.36716335,13.34040039,18.40134,17.35246,17.0206,16.901870000000002,16.85266,1035,301,2,130,2.13704e+18,STAR,-0.000498808,1898,53260,294
1.23765e+18,180.8805828,-0.892454805,15.966420000000001,14.787629999999998,14.268920000000001,14.0575,13.94386,756,301,1,435,3.25616e+18,STAR,0.00023017599999999999,2892,54552,214
1.23765e+18,150.8166856,1.1440617,17.849870000000003,16.81754,16.46004,16.165429999999997,16.05188,756,301,6,234,5.64111e+17,GALAXY,0.06763194,501,52235,126
1.23765e+18,126.07002859999999,47.80464817,19.09264,17.69446,17.05122,16.70669,16.46303,1345,301,3,127,4.98848e+17,GALAXY,0.0529922,443,51873,269
1.23765e+18,220.8570891,-0.669616024,18.14471,17.232860000000002,16.87227,16.70683,16.66756,752,301,2,516,3.27533e+18,STAR,0.000181758,2909,54653,304
1.23765e+18,256.8777675,58.78191969,19.14154,17.65914,16.84785,16.43749,16.126379999999997,1336,301,2,51,3.97513e+17,GALAXY,0.09932824,353,51703,254
1.23765e+18,8.713508173,14.56490335,17.26609,16.10838,15.526129999999998,15.326279999999999,15.245410000000001,1035,301,3,22,3.60067e+18,STAR,-4.35e-05,3198,54865,170
1.23765e+18,168.6329805,-0.847124542,18.2854,16.75177,15.99699,15.583789999999999,15.25092,756,301,1,353,3.14186e+17,GALAXY,0.06885027,279,51984,217
1.23765e+18,132.6422656,0.49245777799999996,18.714879999999997,16.86668,15.950470000000001,15.48086,15.136829999999998,1239,301,5,82,5.25828e+17,GALAXY,0.06428192,467,51901,119
1.23765e+18,200.98839130000002,66.2041345,15.68671,14.577679999999999,14.21841,14.088629999999998,14.082,1412,301,2,212,2.75289e+18,STAR,0.000151296,2445,54573,226
1.23765e+18,150.705757,1.176369738,17.80804,16.40565,15.87302,15.667520000000001,15.57402,756,301,6,233,3.21122e+18,STAR,0.000583676,2852,54468,562
1.23765e+18,229.3504915,-0.7264971090000001,18.83325,17.26126,16.36832,15.866970000000002,15.4649,752,301,2,573,4.51939e+18,GALAXY,0.03726743,4014,55630,107
1.23765e+18,173.56777649999998,-0.518067449,18.07876,17.10173,16.735979999999998,16.59955,16.56311,756,301,2,386,3.22238e+18,STAR,3.26e-05,2862,54471,198
1.23765e+18,186.34323030000002,-0.8842694609999999,19.12572,18.20724,17.98144,17.91292,17.92991,756,301,1,471,2.89133e+18,STAR,0.000303327,2568,54153,85
1.23765e+18,159.6720054,1.067171658,19.54911,18.40168,17.74672,17.39091,17.126929999999998,756,301,6,293,3.08607e+17,GALAXY,0.1073542,274,51913,403
1.23765e+18,27.33138776,13.25373884,19.267129999999998,17.348029999999998,16.482670000000002,16.10507,15.88465,1035,301,2,143,2.13696e+18,STAR,8.06e-05,1898,53260,3
1.23765e+18,186.1009197,68.45573268,18.90212,18.01943,17.753339999999998,17.6595,17.67067,1350,301,6,372,7.84327e+18,STAR,-0.000974283,6966,56748,916
1.23765e+18,242.41659750000002,0.794179538,18.24813,16.6507,16.03451,15.785210000000001,15.67699,745,301,5,559,3.8855e+17,STAR,0.00037471199999999997,345,51690,418
1.23765e+18,236.06375010000002,55.03586036,18.26551,16.91226,16.48943,16.25593,16.258960000000002,1345,301,6,539,6.9371e+17,GALAXY,0.04878166,616,52442,566
1.23765e+18,196.5656899,0.171451723,19.50415,18.1993,17.45359,17.08136,16.84905,752,301,4,354,3.31134e+17,GALAXY,0.08485544,294,51986,433
1.23765e+18,130.0164466,50.28441538,18.792720000000003,17.69136,17.23534,16.89355,16.72157,1331,301,3,176,5.01067e+17,GALAXY,0.05112578,445,51873,150
1.23765e+18,202.14415269999998,66.09052629,17.72956,16.218320000000002,15.65102,15.46031,15.417060000000001,1412,301,2,215,2.75288e+18,STAR,7.06e-05,2445,54573,186
1.23765e+18,242.68073859999998,-0.1436125,19.563470000000002,17.77927,16.81713,16.38445,16.043779999999998,745,301,3,561,3.88467e+17,GALAXY,0.10638139999999999,345,51690,114
1.23765e+18,134.68262430000001,54.44064653,18.770870000000002,16.96718,16.04727,15.6173,15.279929999999998,1345,301,4,184,6.44927e+18,GALAXY,0.08726029,5728,56334,436
1.23765e+18,194.06681369999998,68.22356051,18.86498,17.57919,16.99713,16.612920000000003,16.38148,1350,301,6,392,5.57445e+17,GALAXY,0.06629819,495,51988,452
1.23765e+18,162.09858400000002,-0.914676301,18.30903,17.08338,16.65224,16.48205,16.39475,756,301,1,309,2.88121e+18,STAR,0.00011784700000000001,2559,54208,133
1.23765e+18,217.3958511,-0.762103619,19.2166,18.86027,18.88234,19.00352,18.9063,752,301,2,493,3.446e+17,QSO,0.8094140000000001,306,51637,273
1.23765e+18,152.08585269999998,0.250631224,17.36644,16.25931,15.84351,15.61374,15.42557,756,301,4,242,3.03043e+17,GALAXY,0.0314129,269,51910,640
1.23765e+18,204.7281404,66.52524364,19.111420000000003,18.134610000000002,17.71844,17.54869,17.45832,1412,301,4,221,5.59692e+17,STAR,-0.0013953429999999998,497,51989,434
1.23765e+18,174.48815869999999,-0.533451429,17.96335,17.069229999999997,17.383229999999998,17.61638,17.7736,756,301,2,392,3.22236e+18,STAR,0.00019318900000000002,2862,54471,119
1.23765e+18,143.02401640000002,0.453887765,19.26137,18.09433,17.715429999999998,17.40815,17.309829999999998,1239,301,5,151,5.3602e+17,GALAXY,0.07200555,476,52314,335
1.23765e+18,176.14026130000002,-3.351338055,19.35204,17.48185,16.4097,15.928429999999999,15.5369,1140,301,1,155,3.69296e+17,GALAXY,0.16043179999999999,328,52282,3
1.23765e+18,246.53284879999998,-0.6844165959999999,18.64591,17.3633,16.641,16.16864,15.841079999999998,752,301,2,688,4.09866e+17,GALAXY,0.04820611,364,52000,140
1.23765e+18,122.2044695,45.48538925,18.568189999999998,18.54615,18.281229999999997,18.04445,17.89418,1331,301,5,129,4.94404e+17,QSO,0.2455124,439,51877,486
1.23765e+18,134.3257038,0.588096198,19.55314,18.32897,17.7364,17.39423,17.12816,1239,301,5,93,5.26928e+17,GALAXY,0.11958310000000001,468,51912,25
1.23765e+18,150.49378380000002,0.228720669,16.67769,15.714879999999999,15.423770000000001,15.31572,15.287820000000002,756,301,4,232,3.21121e+18,STAR,0.000739175,2852,54468,504
1.23765e+18,158.7005268,62.84732222,17.7232,16.81733,16.55552,16.45545,16.44554,1302,301,4,298,8.70441e+17,STAR,-0.000361705,773,52376,439
1.23765e+18,188.5063834,0.863911001,17.70215,16.45816,16.0001,15.831479999999999,15.76639,752,301,6,300,3.25958e+18,STAR,-0.00011278,2895,54567,371
1.23765e+18,171.8768711,-1.6338694630000001,18.712329999999998,18.11552,18.08501,18.17543,18.299129999999998,1140,301,5,127,4.2662e+18,STAR,-5.02e-05,3789,55269,605
1.23765e+18,195.640659,0.370431855,18.81176,17.70109,17.210910000000002,16.853820000000002,16.69174,745,301,4,246,3.3005e+17,GALAXY,0.08083197,293,51689,586
1.23765e+18,151.9141735,61.656398100000004,17.817529999999998,16.69804,16.34132,16.21181,16.16815,1345,301,5,262,8.68179e+17,STAR,-2.98e-05,771,52370,400
1.23765e+18,120.7715118,47.04750552,17.56989,16.54822,16.21433,16.07922,16.0452,1402,301,4,107,8.24619e+18,STAR,-0.001157196,7324,56935,368
1.23765e+18,123.47903190000001,44.72860887,19.50593,18.08334,17.30471,16.90113,16.57231,1345,301,2,104,4.94291e+17,GALAXY,0.1476532,439,51877,77
1.23765e+18,167.9469305,-0.589748253,19.068070000000002,17.874979999999997,17.24703,16.87582,16.638679999999997,756,301,2,348,3.13033e+17,GALAXY,0.08343689,278,51900,119
1.23765e+18,56.14697347,-5.175629749,18.55868,17.23854,16.70911,16.490560000000002,16.3961,1045,301,6,148,2.30825e+18,STAR,-0.000303184,2050,53401,561
1.23765e+18,186.98441509999998,-1.7070887869999998,19.39207,17.537770000000002,16.646,16.24184,15.904829999999999,1140,301,5,227,3.76164e+17,GALAXY,0.08259431,334,51993,412
1.23765e+18,12.49517975,14.48562607,18.85193,17.94322,17.65597,17.53567,17.47727,1035,301,3,46,2.13471e+18,STAR,-0.0006065630000000001,1896,53242,25
1.23765e+18,135.16616090000002,54.57163102,18.08484,17.08117,16.76986,16.49814,16.42142,1345,301,4,186,5.06734e+17,GALAXY,0.04639131,450,51908,287
1.23765e+18,170.9662981,-0.079853089,19.00636,17.99644,17.4315,17.078470000000003,16.85856,756,301,3,368,3.1645e+17,GALAXY,0.1454927,281,51614,262
1.23765e+18,171.4670679,-0.922550412,18.635360000000002,16.84238,16.01727,15.4958,15.077720000000001,756,301,1,372,3.16449e+17,GALAXY,0.04103979,281,51614,258
1.23765e+18,25.79305877,13.335866399999999,19.45458,18.10555,17.40306,16.93542,16.65759,1035,301,2,133,4.83097e+17,GALAXY,0.07697883,429,51820,314
1.23765e+18,256.6358338,59.23390416,17.90914,16.732470000000003,16.21978,15.86386,15.660929999999999,1336,301,2,48,3.97509e+17,GALAXY,0.07540599,353,51703,240
1.23765e+18,260.6823672,26.18686073,16.98824,15.75751,15.731720000000001,15.73925,15.78938,1345,301,1,766,1.10226e+18,STAR,-0.000413446,979,52427,18
1.23765e+18,16.05333025,14.49771018,18.70102,16.9643,16.21486,15.792329999999998,15.48453,1035,301,3,69,4.74024e+17,GALAXY,0.05782307,421,51821,73
1.23765e+18,188.4232395,0.158059445,19.10976,17.73485,17.16479,16.956879999999998,16.823339999999998,752,301,4,300,3.2596e+18,STAR,-0.000173108,2895,54567,423
1.23765e+18,185.59318249999998,-1.0137429390000001,19.44985,18.22481,17.57685,17.177039999999998,16.90983,756,301,1,466,3.24262e+17,GALAXY,0.11667899999999999,288,52000,11
1.23765e+18,193.0856333,-3.371112979,18.82832,17.3785,16.83033,16.62831,16.54322,1140,301,1,268,3.79454e+17,STAR,0.000102806,337,51997,95
1.23765e+18,236.50253340000003,0.5568533170000001,18.14724,16.960279999999997,16.31061,15.91915,15.69506,752,301,5,621,3.85174e+17,GALAXY,0.1199472,342,51691,424
1.23765e+18,178.0642085,68.21601499,18.07506,17.18504,16.82081,16.67946,16.62721,1350,301,6,352,8.01098e+18,STAR,-0.0008412939999999999,7115,56667,750
1.23765e+18,125.2610211,47.08549717,19.33938,17.58611,16.7392,16.33075,16.00785,1345,301,3,121,4.96648e+17,GALAXY,0.05439353,441,51868,457
1.23765e+18,200.119277,66.19939834,17.93376,16.90469,16.2698,15.884789999999999,15.6232,1412,301,2,209,5.58498e+17,GALAXY,0.06450819,496,51988,188
1.23765e+18,151.0887382,0.29935426,18.42869,16.93047,16.39943,16.21922,16.1305,756,301,4,235,3.21123e+18,STAR,0.000388954,2852,54468,583
1.23765e+18,185.0837901,-0.882013605,18.52678,17.26825,16.770310000000002,16.471529999999998,16.30823,756,301,1,463,3.24272e+17,GALAXY,0.04023993,288,52000,45
1.23765e+18,246.4722003,-0.749692875,19.37014,17.94086,17.154,16.74367,16.42825,752,301,2,687,4.09866e+17,GALAXY,0.137445,364,52000,138
1.23765e+18,182.530587,-0.901248756,17.552889999999998,16.275879999999997,15.7663,15.54858,15.4466,756,301,1,446,3.72229e+18,STAR,0.00011007200000000001,3306,54922,249
1.23765e+18,22.3528995,13.70920592,17.594920000000002,16.40791,15.94289,15.75443,15.672170000000001,1035,301,2,110,4.78577e+17,STAR,-0.00036543599999999996,425,51898,254
1.23765e+18,154.02455419999998,0.735943383,19.14493,18.18233,17.83024,17.53996,17.44349,756,301,5,255,3.05233e+17,GALAXY,0.07929747,271,51883,414
1.23765e+18,162.5743537,-0.020788326,16.2485,15.18782,14.85919,14.7542,14.731779999999999,756,301,3,312,2.88133e+18,STAR,-0.000199345,2559,54208,559
1.23765e+18,25.56484586,13.29918208,18.51425,17.06662,16.45816,16.270220000000002,16.19221,1035,301,2,131,2.13704e+18,STAR,-0.000167792,1898,53260,298
1.23765e+18,172.543945,-1.723151058,18.869020000000003,17.47062,16.79427,16.37015,16.09595,1140,301,5,131,3.67208e+17,GALAXY,0.09462173,326,52375,597
1.23765e+18,172.651274,-1.625315354,18.70841,17.545170000000002,17.07199,16.87029,16.780820000000002,1140,301,5,132,3.68258e+17,STAR,0.00038423,327,52294,322
1.23765e+18,182.0841781,-0.5996222529999999,19.2947,18.191779999999998,17.63266,17.288520000000002,17.11996,756,301,2,443,3.23217e+17,GALAXY,0.07848027,287,52023,306
1.23765e+18,156.90166599999998,0.758158709,19.2857,19.10529,18.95494,18.999679999999998,18.86755,756,301,5,274,3.07463e+17,QSO,0.9144359000000001,273,51957,335
